status,old_path,new_path,area,purpose
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260626_20260626_20260709T184043Z_127460/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260626_20260626_20260709T184043Z_127460/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260626_20260626_20260709T184043Z_127460/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260626_20260626_20260709T184043Z_127460/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260627_20260627_20260709T184043Z_128980/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260627_20260627_20260709T184043Z_128980/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260627_20260627_20260709T184043Z_128980/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-27/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260627_20260627_20260709T184043Z_128980/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260628_20260628_20260709T185357Z_65780/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-28/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260628_20260628_20260709T185357Z_65780/RESULTS.md,hkg-tmax,HKG project consolidation and portability
